"Set"	"N"	"Sim"	"HR"	"MAP"	"SV"	"CVP"	"SAP"	"DAP"	"Grav"	"CO"	"PP"
"2"	2	52	64.444061	100.36158	86.476562	7.178635	123.955543	75.045923	"1"	5.57290083659828	48.90962
"2"	2	53	66.725814	99.779968	85.340936	7.163823	122.942641	74.789863	"1"	5.6944434221219	48.152778
"2"	2	54	66.294784	100.500385	83.83901	7.058718	123.335724	75.891714	"1"	5.55808905872384	47.44401
"2"	2	55	65.864981	99.926028	84.79083	7.105467	122.995705	75.068739	"1"	5.58474640692423	47.926966
"2"	2	56	65.26828	99.507271	86.478009	7.17773	123.038513	74.209064	"1"	5.64427090525452	48.829449
"2"	2	57	66.548184	99.809914	85.114359	7.15477	122.958368	74.876231	"1"	5.66420602377406	48.082137
"2"	2	58	65.228177	99.938491	85.855394	7.15587	123.314784	74.798903	"1"	5.60019083623674	48.515881
"2"	2	59	65.336858	100.247683	85.45225	7.113149	123.523693	75.207365	"1"	5.5831815240305	48.316328
"2"	2	60	65.375697	99.552354	86.36554	7.168114	123.028435	74.287102	"1"	5.64620737428138	48.741333
"2"	2	61	66.345245	100.015904	84.773869	7.117361	123.058533	75.161376	"1"	5.62434310840291	47.897157
"2"	2	62	64.935543	100.482449	86.114443	7.172057	123.960619	75.277325	"1"	5.59188811634755	48.683294
"2"	2	63	64.941097	100.411748	85.495089	7.118378	123.699414	75.35654	"1"	5.55214486777263	48.342874
"2"	2	64	64.792344	100.821052	85.367689	7.106829	124.116842	75.786862	"1"	5.53117267217302	48.32998
"2"	2	65	65.022425	100.041498	85.113155	7.097575	123.221547	75.089373	"1"	5.53426373750088	48.132174
"2"	2	66	67.000325	99.874888	84.885176	7.165471	122.922779	75.007119	"1"	5.6873343796822	47.91566
"2"	2	67	65.589719	99.915735	85.850124	7.174599	123.274436	74.7779	"1"	5.63088550927516	48.496536
"2"	2	68	64.919819	99.889048	86.610779	7.196297	123.494008	74.546567	"1"	5.622756096129	48.947441
"2"	2	69	65.200059	100.317542	84.991082	7.074467	123.489583	75.391477	"1"	5.54142356087384	48.098106
"2"	2	70	65.941728	100.17166	86.602086	7.238908	123.715072	74.841154	"1"	5.71069119924461	48.873918
"2"	2	71	66.62545	100.797231	83.917212	7.085359	123.62317	76.180864	"1"	5.5910220122454	47.442306
"2"	2	72	65.340625	99.789167	87.077929	7.228381	123.491429	74.337579	"1"	5.68972630456563	49.15385
"2"	2	73	65.811869	99.463402	86.880178	7.240702	123.086993	74.063766	"1"	5.71774689323268	49.023227
"2"	2	74	64.888816	99.561195	86.935459	7.192905	123.218416	74.136028	"1"	5.64113900292654	49.082388
"2"	2	75	67.668391	99.784663	84.07936	7.132938	122.591263	75.124625	"1"	5.68951500750976	47.466638
"2"	2	76	65.734712	100.514023	85.789779	7.183453	123.864286	75.377331	"1"	5.63936641510865	48.486955
"2"	2	77	66.370476	100.611165	83.884831	7.054127	123.438588	75.986332	"1"	5.56747616264956	47.452256
"2"	2	78	65.019241	99.476811	87.342493	7.236693	123.25447	73.955441	"1"	5.67894260190781	49.299029
"2"	2	79	65.218142	99.786794	86.578026	7.196773	123.339114	74.463415	"1"	5.64645799374769	48.875699
"2"	2	80	66.487634	99.968863	85.831814	7.223526	123.291919	74.843057	"1"	5.70675423478808	48.448862
"2"	2	81	66.137834	99.355758	85.75401	7.187158	122.659325	74.250868	"1"	5.67158447821434	48.408457
"2"	2	82	66.966181	99.620457	84.451835	7.128225	122.554176	74.859765	"1"	5.65541686839213	47.694411
"2"	2	83	66.019602	100.010778	85.513336	7.159055	123.279705	74.955127	"1"	5.64555640841227	48.324578
"2"	2	84	66.185952	99.608735	84.944463	7.112563	122.695843	74.717115	"1"	5.62213015078378	47.978728
"2"	2	85	65.877701	100.023601	86.056651	7.21982	123.440299	74.821882	"1"	5.66921432363935	48.618417
"2"	2	86	65.624036	99.999116	85.41413	7.14655	123.24609	74.96798	"1"	5.60521994202868	48.27811
"2"	2	87	66.1613	100.581406	83.882548	7.043962	123.430388	75.939728	"1"	5.5497784229924	47.49066
"2"	2	88	66.456006	99.955392	84.855257	7.115734	123.02091	75.074609	"1"	5.63914146832354	47.946301
"2"	2	89	66.101297	99.660701	85.751817	7.194615	122.970666	74.547682	"1"	5.66830632380665	48.422984
"2"	2	90	64.360025	99.939283	87.382828	7.228275	123.762938	74.382922	"1"	5.6239609946507	49.380016
"2"	2	91	65.552537	100.218752	85.874354	7.170495	123.596996	75.073467	"1"	5.6292817679361	48.523529
"2"	2	92	66.918843	100.328658	84.04353	7.114098	123.184382	75.665397	"1"	5.62409578923579	47.518985
"2"	2	93	67.301739	100.385915	84.287425	7.130576	123.292382	75.643635	"1"	5.67269027833207	47.648747
"2"	2	94	65.787914	100.238515	86.243536	7.211423	123.700654	74.985304	"1"	5.6737823294239	48.71535
"2"	2	95	64.702018	100.789244	84.776492	7.042384	123.918101	75.906487	"1"	5.48521011136086	48.011614
"2"	2	96	66.187756	99.709916	85.528694	7.163063	122.952856	74.654218	"1"	5.66095232947066	48.298638
"2"	2	97	66.682104	99.944973	84.081052	7.09308	122.784624	75.266323	"1"	5.60670145389341	47.518301
"2"	2	98	65.54364	99.829269	86.172034	7.190595	123.282943	74.60045	"1"	5.64802877456376	48.682493
"2"	2	99	65.761945	99.829122	86.478712	7.236544	123.343046	74.51846	"1"	5.68700830221484	48.824586
"2"	2	100	65.562918	99.636224	86.549665	7.22614	123.185219	74.304975	"1"	5.67444858932247	48.880244
"2"	3	1	65.926058	100.174584	86.21523	7.225518	123.628716	74.930321	"1"	5.68383025346334	48.698395
"2"	3	2	66.280027	99.961541	85.262801	7.165794	123.12879	74.96721	"1"	5.65122075237563	48.16158
"2"	3	3	64.431736	100.084996	86.58162	7.183045	123.695832	74.731996	"1"	5.57860408229232	48.963836
"2"	3	4	65.919415	99.773459	85.695923	7.152947	123.065901	74.669625	"1"	5.64902511204505	48.396276
"2"	3	5	66.58238	100.256445	85.150365	7.166268	123.409676	75.303187	"1"	5.6695139595687	48.106489
"2"	3	6	65.261155	100.506135	85.530369	7.136433	123.800106	75.430816	"1"	5.58181066851619	48.36929
"2"	3	7	65.722725	99.945238	86.026443	7.189976	123.354671	74.763983	"1"	5.65389225601718	48.590688
"2"	3	8	66.128715	99.531041	85.573898	7.15028	122.777423	74.470296	"1"	5.65889191228107	48.307127
"2"	3	9	65.369376	99.862133	86.456431	7.203286	123.37944	74.559951	"1"	5.65160294565706	48.819489
"2"	3	10	66.099514	99.422689	85.346429	7.122622	122.601499	74.426121	"1"	5.64135747853551	48.175378
"2"	3	11	65.688788	99.942267	85.670621	7.165647	123.269069	74.84907	"1"	5.62759926069735	48.419999
"2"	3	12	65.222631	100.530359	85.588035	7.160804	123.86745	75.44301	"1"	5.58227682482009	48.42444
"2"	3	13	64.557982	100.707877	85.563742	7.134224	124.067506	75.618866	"1"	5.52382251588864	48.44864
"2"	3	14	65.697823	100.021626	84.670274	7.07133	123.047168	75.182621	"1"	5.5626526746135	47.864547
"2"	3	15	64.994082	100.093881	87.244299	7.249501	123.83901	74.57393	"1"	5.67036312323852	49.26508
"2"	3	16	64.901533	100.20821	86.204371	7.162683	123.692926	74.964106	"1"	5.59479582920074	48.72882
"2"	3	17	65.826663	100.37788	85.914578	7.195105	123.76537	75.222181	"1"	5.65546997279321	48.543189
"2"	3	18	66.088814	100.01478	85.907507	7.203957	123.378233	74.857941	"1"	5.6775252513267	48.520292
"2"	3	19	67.310417	100.243915	84.527068	7.157697	123.218326	75.462168	"1"	5.68955219486736	47.756158
"2"	3	20	64.926795	100.599662	85.342668	7.124913	123.876354	75.570143	"1"	5.54102590998906	48.306211
"2"	3	21	65.380829	99.641276	86.156719	7.190203	123.079378	74.421254	"1"	5.63299771214005	48.658124
"2"	3	22	66.466661	99.965799	84.862101	7.136624	123.021646	75.093059	"1"	5.64050049891476	47.928587
"2"	3	23	64.163245	100.82201	85.163307	7.080202	124.084154	75.831143	"1"	5.46435413205122	48.253011
